datetime_start,TIMESTAMP_START,TIMESTAMP_END,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,FC_SSITC_TEST,LE,LE_SSITC_TEST,ET,ET_SSITC_TEST,H,H_SSITC_TEST,G,SG,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,WD,WS,WS_MAX,USTAR,ZL,TAU,TAU_SSITC_TEST,MO_LENGTH,U,U_SIGMA,V,V_SIGMA,W,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,T_DP_1_1_1,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,SWC_1_1_1,ALB,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,P,file_no,TA_1_2_1,RH_1_2_1,T_DP_1_2_1,TA_1_3_1,RH_1_3_1,T_DP_1_3_1,TA_1_4_1,PBLH_F,TS_2_1_1,SWC_2_1_1
2024-08-01 05:00:00,202408010500,202408010530,420.5837,1.361267,4.602286,0.118141,2.833447,1.0,18.74201,1.0,0.02745461,0,-44.42325,1.0,-35.20444,-23.23324,24.01855,69.32254,34.6378,26.16607,0.4100342,4.1365,7.332347,0.2431071,0.08971579,-0.05898575,1.0,24.23352,4.130354,0.6523712,0.0,0.4726757,5.960464e-08,0.3471218,83.67609,18.55643,17.88262,-6.30071,17.55455,18.93186,0.4146687,16.82349,-9999.0,0.0,-58.9417,-9999.0,2.667789,343.0917,397.3474,0.0,2.0,18.50583,17.94607,-6.303012,18.36945,21.74371,-3.86973,18.2738,135.0364,15.62425,-9999.0
2024-08-01 05:30:00,202408010530,202408010600,420.1839,1.04822,4.584418,0.1429126,3.122021,1.0,23.46536,1.0,0.0343804,0,-42.88492,1.0,-25.16566,-12.73331,24.96399,72.12468,36.01896,27.20759,356.0297,3.965442,7.383697,0.2264757,0.1062391,-0.0511761,1.0,20.4645,3.957985,0.5930145,0.0,0.4756522,0.0,0.308139,83.71022,18.78345,17.56605,-6.346904,17.84791,19.13885,0.3954379,16.74224,-9999.0,48.05827,-45.99598,16.05199,9.293577,344.3532,397.1075,0.0,2.0,18.71407,17.65363,-6.350067,18.57216,21.53511,-3.827196,18.47791,130.9397,15.54324,-9999.0
2024-08-01 06:00:00,202408010600,202408010630,419.9521,0.8474714,4.581682,0.1476786,2.95995,1.0,31.02268,1.0,0.04548617,0,-46.37803,1.0,-16.76088,-3.851329,24.15973,69.64632,34.8282,26.31127,358.6083,4.241926,7.150232,0.2552129,0.07963981,-0.06484555,1.0,27.29953,4.231915,0.7159632,0.0,0.5354874,2.980232e-08,0.3617472,83.74556,19.53078,16.76432,-6.347886,18.82877,19.84935,0.3752878,16.64053,-9999.0,38.48524,-9.848758,75.65459,28.38101,344.2461,401.3684,0.0,2.0,19.42393,16.88155,-6.352703,19.32837,20.73706,-3.700636,19.24431,138.369,15.5608,-9999.0
2024-08-01 06:30:00,202408010630,202408010700,420.1461,0.9439263,4.821996,0.1482414,1.871457,-9999.0,29.8971,-9999.0,0.04387609,1,-25.03594,-9999.0,4.039834,17.22252,39.33299,1381.407,170.5217,103.8118,1.834869,3.975455,6.696231,0.1952304,0.0927161,-0.03784503,-9999.0,23.44932,3.965253,0.8216144,0.0,0.4831753,2.980232e-08,0.3617791,83.8038,20.47331,16.66242,-5.672565,20.02297,20.83249,0.6086453,16.60139,-9999.0,32.59637,67.94402,194.8542,63.46993,344.7628,408.2031,0.0,2.0,20.3832,16.75628,-5.676625,20.28131,20.67062,-2.959618,20.22285,134.1841,15.66891,29.23396
2024-08-01 07:00:00,202408010700,202408010730,419.3109,0.5618283,4.925184,0.1968442,1.774591,-9999.0,42.51741,-9999.0,0.0625096,2,-4.534507,-9999.0,24.74334,37.74269,38.87587,108.37,55.46158,41.95862,0.7773743,4.237029,7.051011,0.2242733,0.005020998,-0.04964919,1.0,433.0074,4.222812,0.8039787,0.0,0.5614636,0.0,0.3710684,83.84633,22.28573,15.22496,-5.393914,22.81407,22.68634,0.7134274,16.64013,-9999.0,32.13223,140.8585,310.7292,99.98046,349.6173,419.5075,0.0,2.0,22.22461,15.28248,-5.396652,22.14506,18.96701,-2.573822,22.08327,441.5564,15.88382,29.24442
2024-08-01 07:30:00,202408010730,202408010800,419.0166,0.7108747,5.222479,0.3507259,1.590034,-9999.0,50.20547,-9999.0,0.07396442,2,10.68831,-9999.0,62.87537,75.36736,40.54314,111.9423,57.65125,43.63308,359.0477,4.089783,6.771235,0.2146074,-0.04154035,-0.0451506,1.0,-52.33778,4.069538,0.777936,0.0,0.5578187,-2.980232e-08,0.3369184,83.88579,24.35917,14.23398,-4.633037,26.08982,24.76122,0.5063121,16.7526,-9999.0,32.15723,213.6487,428.3286,137.6963,356.6837,433.6674,0.0,2.0,24.26834,14.30661,-4.637074,24.2692,17.91098,-1.611316,24.15913,1489.191,16.33003,29.25741
2024-08-01 08:00:00,202408010800,202408010830,417.4102,1.273058,5.936525,0.5997456,3.094248,-9999.0,79.70749,-9999.0,0.1176553,2,11.16041,-9999.0,126.6289,138.1415,36.14016,348.0939,90.47361,63.71719,349.0134,2.860577,5.104057,0.1646273,-0.1076591,-0.02639328,1.0,-20.19458,2.816002,0.5613145,0.0,0.5521647,0.0,0.2470645,83.91387,26.3046,14.46926,-2.960008,29.17519,26.7382,0.7986519,17.0176,-9999.0,31.6888,289.522,544.7295,172.5629,364.864,447.5085,0.0,2.0,26.17449,14.56058,-2.965751,26.26699,17.8035,-0.1190589,26.15477,1696.108,17.1522,29.35353
2024-08-01 08:30:00,202408010830,202408010900,413.6049,8.107487,6.047222,2.006336,-4.958214,-9999.0,153.4707,-9999.0,0.2270666,2,28.81323,-9999.0,217.038,227.0191,9.681064,72.43122,22.14924,15.71586,323.7478,1.330332,3.330725,0.1228163,-0.6183143,-0.01457467,-9999.0,-3.516221,0.9942825,0.8274794,0.0,0.7128451,-7.450581e-09,0.1938454,83.93782,28.96571,12.54236,-3.096663,33.82598,28.98217,0.5868692,17.37836,-9999.0,30.98521,362.7338,654.6631,202.7576,375.9893,465.161,0.0,2.0,28.40406,12.98034,-3.121869,28.67546,16.00023,0.2439763,28.47271,2029.676,18.44608,29.47
2024-08-01 09:00:00,202408010900,202408010930,400.5416,11.33092,8.521264,3.184951,-21.12672,-9999.0,279.7664,-9999.0,0.4141058,0,-24.97601,-9999.0,289.4583,-9999.0,7.808142,182.0245,28.68256,18.53114,208.9539,1.351726,3.63518,0.1918984,0.0300593,-0.03550285,-9999.0,72.32802,1.184134,0.5814512,0.0,0.6093267,-1.862645e-09,0.1801198,83.96107,29.60291,17.12165,1.211089,32.68405,29.60536,0.5901926,18.00552,-9999.0,30.38581,432.5092,755.1094,229.4399,382.1125,475.2729,0.0,2.0,28.79157,18.07499,1.172872,29.12072,21.31018,4.521767,28.86177,187.3131,20.48608,29.64396
2024-08-01 09:30:00,202408010930,202408011000,407.971,7.321191,7.032316,2.391203,-17.94016,-9999.0,338.0441,-9999.0,0.5011367,0,-31.50414,-9999.0,254.8703,-9999.0,66.75786,186.3741,95.33502,72.11518,209.2352,1.690255,4.679121,0.3463303,0.007041289,-0.1151295,-9999.0,308.7687,1.061204,0.9905128,0.0,1.160993,-5.587935e-09,0.2915004,83.9798,31.14701,12.97058,-1.200401,37.32574,30.89113,0.8043755,18.46319,-9999.0,30.04965,495.6381,848.2453,254.8714,388.3004,486.0362,0.0,2.0,30.21553,13.76182,-1.242869,30.69909,16.59894,2.228409,30.37351,363.0147,22.47081,29.86278
2024-08-01 10:00:00,202408011000,202408011030,411.1874,4.65701,5.707063,1.549961,-9.206039,-9999.0,220.3926,-9999.0,0.327299,1,100.2626,-9999.0,307.9782,-9999.0,50.8409,140.2277,72.27683,54.70406,111.5819,1.853213,5.486821,0.2834171,-0.1493042,-0.07669777,-9999.0,-14.56174,1.332103,0.9923071,0.0,1.163648,3.72529e-09,0.335302,83.99541,32.79454,9.66223,-3.728862,43.67558,32.77324,1.137437,19.03945,-9999.0,30.15221,543.3434,931.0522,280.7393,393.427,500.3965,0.0,2.0,32.2209,9.946847,-3.753685,32.50558,12.79434,0.05816256,32.27356,1808.765,24.61808,30.10498
2024-08-01 10:30:00,202408011030,202408011100,413.0274,1.582477,5.375663,0.878958,-4.075536,-9999.0,148.9191,-9999.0,0.221411,0,132.4735,-9999.0,339.9886,-9999.0,48.49224,133.7545,68.93718,52.17644,99.97461,1.967829,6.52184,0.2985993,-0.1585371,-0.08483431,-9999.0,-13.7137,1.710378,0.9826208,0.0,0.9343438,3.72529e-09,0.3747788,84.0127,33.9966,8.420275,-4.313825,46.95415,33.8255,1.004083,19.48838,-9999.0,29.911,587.8833,1001.671,299.6049,399.7239,513.9072,0.0,2.0,33.30263,8.716049,-4.343622,33.68832,11.33186,-0.4424437,33.36165,1825.726,27.2868,30.40115
2024-08-01 11:00:00,202408011100,202408011130,412.4167,3.714307,5.760624,1.428805,-6.114739,-9999.0,177.9447,-9999.0,0.264581,0,118.8752,-9999.0,186.1954,179.8856,53.14444,146.6187,75.56001,57.18818,128.5981,2.022096,6.827768,0.3431954,-0.09585262,-0.1120145,-9999.0,-22.68201,1.523439,0.9995984,0.0,1.293656,0.0,0.3841456,84.0045,33.95261,9.067335,-3.539827,46.3082,33.74159,1.08214,20.0681,-9999.0,29.16177,543.0101,927.1505,273.4572,403.0181,513.7013,0.0,2.0,33.18207,9.462673,-3.573433,33.74618,12.08735,0.4037879,33.35758,1646.36,29.33869,30.69213
2024-08-01 11:30:00,202408011130,202408011200,410.2831,6.049127,6.527822,2.18239,-8.472002,-9999.0,215.2736,-9999.0,0.3202341,1,123.6115,-9999.0,347.3221,-9999.0,57.41451,158.4392,81.64138,61.78993,125.3349,2.054443,6.946593,0.4150228,-0.0571771,-0.1634966,-9999.0,-38.02448,1.32452,1.059797,0.0,1.569007,-1.862645e-09,0.421766,83.99536,34.53833,9.949519,-2.087278,47.03106,34.27497,1.189276,20.56408,-9999.0,29.90864,651.337,1093.589,327.8111,407.6051,522.0461,0.0,2.0,33.64063,10.52075,-2.127319,34.22499,12.77341,1.392355,33.82246,1496.117,30.90468,30.88527
2024-08-01 12:00:00,202408011200,202408011230,408.0919,6.870977,7.764209,2.618249,-24.8157,-9999.0,480.4119,-9999.0,0.714356,2,-7.277392,-9999.0,299.4545,-9999.0,60.19688,166.1506,85.60574,64.7896,179.0172,2.42993,7.42235,0.4240884,-0.00930077,-0.1708237,-9999.0,-233.758,2.056491,1.297623,0.0,1.211066,0.0,0.406224,83.98344,33.92731,12.2191,0.1676879,44.46796,33.86024,1.178813,21.22082,-9999.0,30.16261,679.4476,1136.666,342.8503,408.2487,522.6166,0.0,2.0,33.10758,12.8816,0.1301733,33.81059,15.51756,3.795319,33.45213,1401.407,33.13029,31.16877
2024-08-01 12:30:00,202408011230,202408011300,405.3443,9.822057,9.214808,3.755786,-21.98803,-9999.0,464.2487,-9999.0,0.6905462,2,73.75224,-9999.0,210.6753,194.989,53.49241,147.5761,76.05453,57.56247,169.0166,1.698083,5.886055,0.3170008,-0.0968276,-0.09528222,-9999.0,-22.45362,0.9555948,0.8533778,0.0,1.402284,0.0,0.3519425,83.97012,34.40546,14.21639,2.249345,44.29259,34.34047,1.269665,21.70886,-9999.0,30.43588,649.5291,1103.773,335.9502,408.5952,526.8886,0.0,2.0,33.44772,15.12103,2.204772,34.14321,17.32154,5.297902,33.79032,1650.928,34.75975,31.42006
2024-08-01 13:00:00,202408011300,202408011330,407.9192,7.137518,8.627544,2.912771,-4.572058,-9999.0,148.6545,-9999.0,0.2212018,2,102.2598,-9999.0,133.362,114.8847,57.97451,159.9838,82.43791,62.39276,153.1511,2.043808,6.73287,0.4044875,-0.05022907,-0.1549221,-9999.0,-43.28429,1.191463,1.127976,0.0,1.624246,-9.313226e-10,0.4061022,83.94665,34.73187,13.07679,1.630832,46.02302,34.70084,1.418425,21.99352,-9999.0,30.70897,634.6343,1087.583,333.992,409.7544,528.7108,0.0,2.0,33.86334,13.861,1.590547,34.54003,16.04287,4.677274,34.14516,1493.572,35.75208,31.59081
2024-08-01 13:30:00,202408011330,202408011400,410.8458,5.051336,7.36913,2.072935,-6.758911,-9999.0,237.4855,-9999.0,0.3535856,2,104.6759,-9999.0,91.95235,71.22488,61.20885,168.8983,87.03708,65.87362,137.8375,2.021683,7.205242,0.4193265,-0.04843536,-0.1662163,-9999.0,-44.88724,1.07334,1.19441,0.0,1.672564,6.984919e-10,0.393379,83.92588,35.25709,10.79059,-0.3339676,48.90368,35.20583,1.355859,22.24842,-9999.0,31.10493,605.7067,1054.386,327.9607,410.5999,531.3186,0.0,2.0,34.48782,11.30209,-0.3685539,35.1215,13.70512,3.121023,34.72865,1492.797,36.36552,31.69781
2024-08-01 14:00:00,202408011400,202408011430,408.8996,8.294662,7.782342,3.1766,-18.38621,-9999.0,408.6635,-9999.0,0.6081873,2,6.97907,-9999.0,89.60878,67.355,51.09416,141.0189,72.65398,54.98788,175.973,1.402723,4.96278,0.2535796,-0.06123081,-0.06083882,-9999.0,-35.50712,0.7743383,1.024845,0.0,0.9811042,0.0,0.2981445,83.90028,35.19271,11.4225,0.04509313,47.03465,34.75837,0.9209958,22.53235,-9999.0,31.75126,567.4427,1004.545,318.9174,410.2799,528.4645,0.0,2.0,34.00198,12.27207,-0.008795234,34.68376,14.94905,3.825207,34.29175,1497.335,36.80127,31.79454
2024-08-01 14:30:00,202408011430,202408011500,412.7086,4.925764,6.641752,1.917827,-8.021114,-9999.0,226.3149,-9999.0,0.3370725,2,72.6558,-9999.0,-12.67817,-35.93799,52.70268,145.4053,74.93265,56.71328,94.24921,1.70029,5.885311,0.3029684,-0.09352079,-0.08664395,-9999.0,-23.24755,0.894215,1.147956,0.0,1.268232,-4.656613e-10,0.3426755,83.88188,35.89294,9.358149,-1.714781,50.6273,35.52043,1.027246,22.63543,-9999.0,32.48832,518.9817,943.0746,306.3293,413.2619,531.0255,0.0,2.0,34.87215,9.919477,-1.759899,35.48116,12.40541,2.045302,35.12765,1635.049,36.75719,31.84432
2024-08-01 15:00:00,202408011500,202408011530,414.6768,2.271209,6.206954,1.087637,-2.074226,-9999.0,155.0029,-9999.0,0.2309316,0,96.91584,-9999.0,-53.66808,-77.37465,48.22493,133.0221,68.55782,51.88926,84.75177,1.735297,5.862355,0.2767885,-0.1501717,-0.07223548,-9999.0,-14.47763,1.263081,1.097679,0.0,0.9980672,1.862645e-09,0.3498124,83.85905,36.12072,8.630816,-2.433952,52.3706,35.92899,0.8564539,22.69897,-9999.0,33.72981,449.1187,850.5223,286.833,414.1044,528.6752,0.0,2.0,35.32177,8.999343,-2.468786,35.79524,11.55893,1.398129,35.44073,1810.447,36.1389,31.77148
2024-08-01 15:30:00,202408011530,202408011600,411.4464,6.088682,7.249459,2.236708,-7.324043,-9999.0,218.5928,-9999.0,0.3254541,1,-21.61769,-9999.0,-84.27647,-9999.0,71.24307,197.4941,101.4817,76.78922,210.1635,1.81487,7.979894,0.4277661,0.00279819,-0.1727565,-9999.0,776.9772,0.9476039,1.340672,0.0,1.396958,0.0,0.3319363,83.8223,35.62977,10.34107,-0.6367373,48.78139,35.14295,0.8856978,22.61934,-9999.0,35.27081,386.7253,762.1638,268.6337,412.7974,519.6022,0.0,2.0,34.43682,11.14551,-0.6906906,35.11341,13.81455,3.258989,34.68017,659.0086,35.383,31.65205
2024-08-01 16:00:00,202408011600,202408011630,408.3388,6.980822,7.940319,2.694297,-12.1797,-9999.0,251.9431,-9999.0,0.3750065,2,-13.24161,-9999.0,-108.3674,-9999.0,51.21487,141.3884,72.83228,55.12217,185.3402,1.239384,4.363693,0.2152217,-0.009487339,-0.04374892,-9999.0,-229.1612,0.8231167,0.8952829,0.0,0.8044251,-1.862645e-09,0.2523002,83.80186,35.72561,11.30051,0.4947289,47.6376,35.01803,0.8647248,22.56286,-9999.0,37.13471,311.1386,656.9556,243.7644,412.8449,514.8975,0.0,2.0,34.24562,12.35272,0.4273927,34.83654,15.07089,4.197673,34.4943,1403.632,34.59572,31.51522
2024-08-01 16:30:00,202408011630,202408011700,410.3038,5.796746,7.251447,2.172607,-8.0542,-9999.0,195.0425,-9999.0,0.2903831,2,-10.03815,-9999.0,-150.4132,-9999.0,54.55532,150.6696,77.59604,58.72631,142.6022,1.401353,6.01838,0.270012,-0.004070983,-0.06880675,1.0,-534.0552,0.7857875,0.9295403,0.0,1.014569,-9.313226e-10,0.2924916,83.77997,35.82894,10.26043,-0.619005,49.53345,35.39466,0.7174578,22.46027,-9999.0,39.93316,229.589,544.5047,217.1192,411.0994,508.8959,0.0,2.0,34.68779,10.99547,-0.6703981,35.08543,13.6888,3.035006,34.8259,1256.102,33.40858,31.34507
2024-08-01 17:00:00,202408011700,202408011730,413.2813,1.67831,6.324406,0.9200786,-4.242486,1.0,145.5218,1.0,0.2167234,0,-10.78503,-9999.0,-210.9876,-9999.0,51.21819,141.6325,72.87996,55.1542,144.4793,1.69132,6.53532,0.3140854,0.00122934,-0.09302273,1.0,1768.533,1.510718,0.9291339,0.0,0.7678628,0.0,0.3681664,83.76283,35.68123,9.0001,-2.156625,50.81148,35.48439,0.4081398,22.17478,-9999.0,37.8356,115.2071,381.5468,184.6729,421.5434,503.2101,0.0,2.0,34.86673,9.410476,-2.192487,35.40448,11.89538,1.547566,35.08074,1000.0,31.82867,31.11013
2024-08-01 17:30:00,202408011730,202408011800,412.7516,3.590639,6.619472,1.438702,-3.045674,-9999.0,85.44251,-9999.0,0.1271911,0,-23.38264,-9999.0,-189.5283,-9999.0,5.802617,167.7917,23.2996,15.03443,125.7128,1.234082,4.01182,0.1827114,0.08694158,-0.03151669,-9999.0,25.00679,0.9820167,0.6859949,0.0,0.6885096,1.862645e-09,0.2448689,83.75128,35.48455,9.527053,-1.640191,49.39805,35.1263,0.535259,22.01046,-9999.0,48.99258,67.34294,301.8181,147.3019,407.375,494.5483,0.0,2.0,34.48092,10.11492,-1.684951,34.9456,12.86566,2.174495,34.62323,135.877,30.09593,30.81175
2024-08-01 18:00:00,202408011800,202408011830,416.0765,3.805834,6.413797,0.7332124,2.067889,-9999.0,83.17474,1.0,0.1237535,0,-49.65506,1.0,-182.5189,-9999.0,52.86188,151.8074,76.26452,57.60851,135.1788,1.193386,4.055576,0.2338521,0.1030318,-0.05171369,-9999.0,21.10154,1.054172,0.5715986,0.0,0.5541327,0.0,0.2635055,83.74174,34.85626,9.5574,-1.932439,48.0223,34.59405,0.5432458,21.85937,-9999.0,56.64822,3.973977,191.074,107.4016,404.4127,484.111,0.0,2.0,33.96952,10.04514,-1.971753,34.43493,12.82074,1.836496,34.10861,131.6321,28.46264,30.52111
2024-08-01 18:30:00,202408011830,202408011900,416.7649,1.591151,6.42742,0.4820391,1.549935,-9999.0,34.96178,-9999.0,0.05195182,0,-32.44452,-9999.0,-172.737,-9999.0,6.645315,245.6088,30.03823,18.54563,159.9156,0.9914457,2.902689,0.1522424,0.254616,-0.02201201,1.0,8.538857,0.9209962,0.4688669,0.0,0.3540647,-1.490116e-08,0.1838673,83.73768,33.3104,10.43453,-1.879406,44.68079,33.43542,0.7629727,21.72846,-9999.0,46.33858,-43.86921,47.85673,25.81688,399.2875,465.1966,0.0,2.0,32.81194,10.73987,-1.90166,33.118,13.58349,1.62531,32.7587,117.977,26.95555,30.22937
2024-08-01 19:00:00,202408011900,202408011930,424.8968,12.02101,6.812407,0.9675075,8.722777,-9999.0,31.74685,-9999.0,0.04706698,2,-38.46736,-9999.0,-146.5883,-9999.0,2.062594,63.75388,10.66811,5.999288,181.1133,0.8020768,2.876321,0.1338711,0.4519072,-0.01714979,-9999.0,4.811009,0.4639969,0.7174462,0.0,0.5570549,-9.313226e-10,0.09756462,83.73524,30.69274,12.89079,-1.18263,38.34239,31.1774,1.262165,21.52099,-9999.0,-9999.0,-42.68669,6.597284,1.512767,400.5085,448.2797,0.0,2.0,30.52209,13.08464,-1.190677,30.77677,15.94526,1.854928,30.36567,113.925,25.6188,29.92694
2024-08-01 19:30:00,202408011930,202408012000,455.6122,21.42597,8.299734,1.023822,7.692399,-9999.0,6.434718,-9999.0,0.009507964,2,-27.76505,-9999.0,-138.6477,-9999.0,0.8701288,22.54567,6.157729,2.743935,279.4997,0.9074093,1.905343,0.1580277,0.2061093,-0.02415783,-9999.0,10.54843,0.343456,0.3572963,0.0,0.8727893,1.862645e-09,0.04734649,83.72565,27.81178,18.46544,1.558834,29.40405,27.96864,1.463658,21.23502,-9999.0,0.0,-40.07127,-9999.0,-9999.0,394.2037,432.8611,0.0,2.0,27.17947,19.29601,1.528868,27.3249,22.24617,3.811835,26.8651,120.1613,24.62058,29.65698
2024-08-01 20:00:00,202408012000,202408012030,473.9179,23.7015,9.07312,1.53421,-26.14946,-9999.0,-73.55105,-9999.0,-0.1083361,2,37.51236,-9999.0,-122.2835,-9999.0,11.49273,84.04215,25.8565,18.51423,339.0052,1.143615,2.408079,0.1145032,-0.6515793,-0.01282181,-9999.0,-3.336708,1.060149,0.3373755,0.0,0.4404311,2.235174e-08,0.104737,83.73407,24.45422,24.75298,2.70777,22.52185,24.85913,1.234083,20.79445,-9999.0,0.0,-35.96986,-9999.0,-9999.0,390.0772,422.7806,0.0,2.0,24.00619,25.55023,2.686096,24.06116,28.22045,4.287145,23.70282,2033.266,23.70255,29.41764
2024-08-01 20:30:00,202408012030,202408012100,488.4843,13.78207,11.51271,0.5414792,-21.6634,-9999.0,-23.25546,-9999.0,-0.03420817,2,19.65131,-9999.0,-90.21668,-94.75788,15.2793,139.6914,37.8538,26.48832,312.5741,1.420684,3.469877,0.1474428,-0.1683894,-0.02134648,-9999.0,-12.91132,1.36175,0.6683104,0.0,0.3547118,7.450581e-09,0.1170357,83.76041,22.8707,34.11666,6.214179,18.38323,23.89846,0.6513929,20.44371,-9999.0,0.0,-25.19002,-9999.0,1.481379,400.9885,423.2047,0.0,2.0,22.82119,34.27272,6.211611,22.68129,37.54047,7.451443,22.56852,1841.774,23.14907,29.22453
2024-08-01 21:00:00,202408012100,202408012130,438.7431,13.64943,8.664743,1.097142,0.6752717,-9999.0,9.087138,-9999.0,0.01340494,2,-13.00441,-9999.0,-87.5323,-90.43688,55.70613,3333.079,300.3293,172.0555,346.0948,2.288362,4.527219,0.09668882,0.4078057,-0.009102427,-9999.0,5.331289,2.22295,0.7585024,0.0,0.5062084,1.490116e-08,0.1523977,83.79556,26.02699,21.50041,2.13101,26.64692,26.82378,1.268523,20.10208,-9999.0,0.0,-39.89111,-9999.0,5.112141,397.86,431.3491,0.0,2.0,26.0033,21.61372,2.1296,25.61488,25.14207,4.046637,25.6052,114.4905,22.56287,29.08295
2024-08-01 21:30:00,202408012130,202408012200,423.6147,3.415698,7.17805,0.3627636,1.55542,-9999.0,13.85892,-9999.0,0.02047469,2,-25.22878,-9999.0,-93.13024,-94.87947,66.3027,4192.862,365.5437,208.1015,355.0543,2.898165,5.607424,0.1136904,0.4919379,-0.01253139,-9999.0,4.419521,2.862707,0.8358982,0.0,0.5190078,2.980232e-08,0.2291133,83.82862,27.41824,16.33017,-0.3680907,30.47343,27.97354,0.8469186,19.85853,-9999.0,-9999.0,-48.6223,-9999.0,2.91255,396.9693,439.2787,0.0,2.0,27.29012,16.47428,-0.3740596,27.15833,19.7413,2.070776,26.94803,113.4995,21.98641,28.92369
2024-08-01 22:00:00,202408012200,202408012230,428.3954,2.239641,7.562455,0.2887092,2.115694,1.0,9.724516,-9999.0,0.01434627,1,-34.77523,1.0,-64.84649,-65.52595,37.77328,1854.973,187.9622,110.156,353.5283,3.095537,5.262057,0.1637335,0.2310463,-0.02611839,-9999.0,9.40993,3.064061,0.6863774,0.0,0.5259322,2.980232e-08,0.203263,83.83411,25.89645,18.77601,0.3521975,26.9862,26.47347,0.5693226,19.7091,-9999.0,-9999.0,-59.05626,-9999.0,0.8782154,380.144,433.041,0.0,2.0,25.75711,18.94452,0.3456891,25.69411,21.96997,2.375811,25.46881,118.9238,21.44164,28.77993
2024-08-01 22:30:00,202408012230,202408012300,428.9404,1.467712,7.384911,0.170656,2.795018,1.0,15.86206,1.0,0.02337517,0,-36.49342,1.0,-79.86699,-79.54395,39.6522,1854.834,193.4033,113.9695,353.5781,3.465846,5.73599,0.1755535,0.1948408,-0.03014098,2.0,11.15849,3.465257,0.4920375,0.0,0.3431415,0.0,0.2167134,83.82961,24.80346,19.57421,0.03532855,24.90768,25.29171,0.550307,19.55886,-9999.0,-9999.0,-64.51468,-9999.0,1.380757,369.1401,426.902,0.0,2.0,24.59491,19.82578,0.0256255,24.56281,22.78578,1.94618,24.35029,120.8244,20.92047,28.63885
2024-08-01 23:00:00,202408012300,202408012330,429.4576,1.204841,7.197015,0.1613707,2.7719,1.0,15.17207,1.0,0.02234547,0,-40.17226,1.0,-71.23476,-69.82365,41.42617,1987.747,204.1676,119.957,355.9688,3.61947,5.718474,0.1780875,0.2061854,-0.03108396,1.0,10.54454,3.617226,0.4891682,0.0,0.3849596,2.980232e-08,0.2425119,83.83528,24.20642,19.76683,-0.3179232,24.07699,24.73669,0.4772006,19.3636,-9999.0,-9999.0,-65.78333,-9999.0,1.992961,365.9581,424.68,0.0,2.0,24.05865,19.95038,-0.3248007,23.96654,23.07905,1.62824,23.80173,120.1571,20.42472,28.50283
2024-08-01 23:30:00,202408012330,202408020000,428.4883,1.24901,6.95564,0.1584657,3.565874,1.0,18.33169,1.0,0.0270012,0,-46.2241,1.0,-50.02382,-47.5696,54.18578,155.3698,78.13324,59.02437,358.8928,3.429801,5.765981,0.2493975,0.08626808,-0.0609614,-9999.0,25.20202,3.278217,1.263164,0.0,0.4025837,2.980232e-08,0.2724659,83.85258,24.29016,19.01786,-0.7795274,24.43888,24.80591,0.4201256,19.16388,-9999.0,-9999.0,-59.51004,-9999.0,2.597457,372.8711,425.5729,0.0,2.0,24.15039,19.18193,-0.7859977,24.05215,22.34939,1.25127,23.92945,136.0892,20.06698,28.39902
2024-08-02 00:00:00,202408020000,202408020030,434.6336,9.464506,7.325136,0.7548999,3.432804,-9999.0,13.43548,-9999.0,0.01977311,2,-32.27439,-9999.0,-30.98587,-27.62602,1.838104,52.60495,9.633871,5.226782,317.2521,1.463755,7.523449,0.1846315,0.1483088,-0.03352199,-9999.0,14.65947,0.5552745,1.295285,0.0,1.099978,0.0,0.1834898,83.90058,23.41898,21.20917,-0.1101471,22.2678,23.71292,1.631939,19.17565,-9999.0,-9999.0,-52.0988,-9999.0,0.1835715,368.7971,415.6056,0.0,2.0,23.02565,21.9688,-0.1292078,23.19765,24.64406,1.794975,22.83621,124.6299,19.81936,28.31751
2024-08-02 00:30:00,202408020030,202408020100,440.072,8.049502,8.109812,0.6933193,-3.208251,-9999.0,-11.50865,-9999.0,-0.01688649,2,1.698657,-9999.0,-58.55141,-54.32651,21.25673,355.8176,67.46529,44.64405,331.1616,1.95934,5.246192,0.1481029,-0.009062104,-0.02179438,-9999.0,-239.9144,1.710217,0.6673042,0.0,1.004241,1.490116e-08,0.1709749,83.90234,20.30941,28.34674,1.287675,17.0509,20.94548,1.096881,19.0547,-9999.0,-9999.0,-51.97203,-9999.0,0.2390735,357.1152,403.8953,0.0,2.0,20.19211,28.65948,1.281832,20.08105,31.94026,2.78615,19.90005,1398.428,19.49044,28.23091
